cluster_name,representative_length,number_of_members,representative,type,num_viral_members,viral_ratio,is_circular,pos_cluster
Cluster_13423,3855,2,H_NODE_13981_length_3855_cov_34.622049,identical,2,1,0,67
Cluster_13424,3855,2,S_NODE_14825_length_3855_cov_6.189378,identical,NA,NA,0,NA
Cluster_13425,3855,2,S_NODE_14824_length_3855_cov_6.612929,identical,2,1,0,NA
Cluster_13426,3854,2,H_NODE_13986_length_3854_cov_8.463644,identical,2,1,0,0
Cluster_13427,3854,2,H_NODE_13987_length_3854_cov_5.869332,identical,2,1,0,0
Cluster_13428,3854,2,S_NODE_14828_length_3854_cov_38.553528,short longer than hybrid,2,1,0,26
Cluster_13429,3853,2,H_NODE_13990_length_3853_cov_6.690821,identical,2,1,0,214
Cluster_13430,3853,2,S_NODE_14833_length_3853_cov_14.856146,identical,2,1,0,274
Cluster_13431,3853,2,H_NODE_13988_length_3853_cov_20.618357,identical,2,1,0,582
Cluster_13432,3853,2,S_NODE_14835_length_3853_cov_4.589909,identical,2,1,0,NA
Cluster_13433,3852,2,S_NODE_14837_length_3852_cov_11.286174,identical,2,1,0,NA
Cluster_13434,3852,2,H_NODE_13999_length_3852_cov_5.372081,identical,2,1,0,8
Cluster_13435,3852,2,S_NODE_14842_length_3852_cov_5.584161,identical,2,1,0,NA
Cluster_13436,3852,2,S_NODE_14838_length_3852_cov_10.988188,identical,2,1,0,NA
Cluster_13437,3852,2,H_NODE_13995_length_3852_cov_10.903893,identical,2,1,0,NA
Cluster_13438,3852,2,H_NODE_13996_length_3852_cov_8.096376,identical,2,1,0,NA
Cluster_13439,3852,2,S_NODE_14836_length_3852_cov_12.714362,identical,2,1,0,79
Cluster_13440,3852,2,H_NODE_13997_length_3852_cov_6.029799,identical,2,1,0,NA
Cluster_13441,3852,2,H_NODE_14000_length_3852_cov_3.853154,identical,NA,NA,0,NA
Cluster_13442,3851,2,S_NODE_14851_length_3851_cov_7.895811,identical,2,1,0,NA
Cluster_13443,3851,2,H_NODE_14004_length_3851_cov_22.393931,identical,2,1,0,46
Cluster_13444,3851,2,H_NODE_14008_length_3851_cov_5.746241,identical,2,1,0,NA
Cluster_13445,3851,2,H_NODE_14001_length_3851_cov_96.602309,identical,2,1,0,8
Cluster_13446,3851,4,S_NODE_14846_length_3851_cov_64.020677,short longer than hybrid,4,1,0,63
Cluster_13447,3851,2,H_NODE_14006_length_3851_cov_10.204887,identical,NA,NA,0,NA
Cluster_13448,3851,2,H_NODE_14005_length_3851_cov_12.640172,identical,2,1,0,NA
Cluster_13449,3850,2,H_NODE_14012_length_3850_cov_6.789686,identical,2,1,0,611
Cluster_13450,3850,2,S_NODE_14854_length_3850_cov_19.732205,identical,2,1,0,584
Cluster_13451,3850,2,H_NODE_14013_length_3850_cov_5.058286,identical,2,1,0,128
Cluster_13452,3850,2,S_NODE_14853_length_3850_cov_23.380876,identical,2,1,0,NA
Cluster_13453,3850,2,H_NODE_14011_length_3850_cov_7.903572,identical,2,1,0,494
Cluster_13454,3849,2,H_NODE_14019_length_3849_cov_5.452445,identical,2,1,0,NA
Cluster_13455,3849,2,H_NODE_14015_length_3849_cov_19.973670,identical,2,1,0,2
Cluster_13456,3849,2,S_NODE_14863_length_3849_cov_5.487641,identical,2,1,0,9
Cluster_13457,3849,2,S_NODE_14862_length_3849_cov_5.491402,identical,2,1,0,4
Cluster_13458,3849,2,H_NODE_14014_length_3849_cov_51.791510,identical,2,1,0,12
Cluster_13459,3849,2,S_NODE_14861_length_3849_cov_9.709565,identical,2,1,0,NA
Cluster_13460,3848,2,H_NODE_14021_length_3848_cov_8.998656,identical,2,1,0,NA
Cluster_13461,3847,2,S_NODE_14866_length_3847_cov_41.390323,identical,2,1,0,1347
Cluster_13462,3847,2,H_NODE_14024_length_3847_cov_18.871505,identical,2,1,0,NA
Cluster_13463,3847,2,S_NODE_14867_length_3847_cov_33.245699,identical,2,1,0,0
Cluster_13464,3847,2,H_NODE_14026_length_3847_cov_5.064516,identical,2,1,0,NA
Cluster_13465,3847,2,S_NODE_14869_length_3847_cov_11.054301,identical,2,1,0,NA
Cluster_13466,3846,2,H_NODE_14029_length_3846_cov_3.216725,identical,2,1,0,NA
Cluster_13467,3846,2,S_NODE_14871_length_3846_cov_66.274536,identical,2,1,0,NA
Cluster_13468,3846,2,S_NODE_14872_length_3846_cov_5.553912,identical,2,1,0,9
Cluster_13469,3845,2,S_NODE_14880_length_3845_cov_6.405594,short longer than hybrid,2,1,0,122
Cluster_13470,3845,2,H_NODE_14035_length_3845_cov_6.448359,identical,NA,NA,0,NA
Cluster_13471,3845,2,H_NODE_14031_length_3845_cov_46.911781,identical,2,1,0,NA
Cluster_13472,3845,2,S_NODE_14878_length_3845_cov_7.238031,identical,2,1,0,NA
Cluster_13473,3845,2,H_NODE_14033_length_3845_cov_13.225121,identical,2,1,0,2
Cluster_13474,3845,2,H_NODE_14032_length_3845_cov_25.079613,identical,2,1,0,NA
Cluster_13475,3845,2,H_NODE_14037_length_3845_cov_4.120226,identical,2,1,0,398
Cluster_13476,3845,2,H_NODE_14036_length_3845_cov_5.457235,identical,2,1,0,NA
Cluster_13477,3845,2,H_NODE_14030_length_3845_cov_71.869554,identical,2,1,0,NA
Cluster_13478,3844,2,S_NODE_14887_length_3844_cov_12.483454,identical,2,1,0,NA
Cluster_13479,3844,2,H_NODE_14038_length_3844_cov_76.931934,identical,2,1,0,5
Cluster_13480,3844,4,S_NODE_14889_length_3844_cov_10.479419,short longer than hybrid,2,0.5,0,NA
Cluster_13481,3844,2,H_NODE_14042_length_3844_cov_11.499865,identical,2,1,0,933
Cluster_13482,3844,2,H_NODE_14045_length_3844_cov_6.337369,identical,2,1,0,61
Cluster_13483,3844,2,H_NODE_14044_length_3844_cov_10.250740,identical,2,1,0,1797
Cluster_13484,3844,2,H_NODE_14039_length_3844_cov_69.658865,identical,2,1,0,NA
Cluster_13485,3843,1,S_NODE_14897_length_3843_cov_6.055974,singleton - S,1,1,0,NA
Cluster_13486,3843,2,S_NODE_14896_length_3843_cov_6.461518,identical,2,1,0,68
Cluster_13487,3843,2,S_NODE_14895_length_3843_cov_7.465016,identical,2,1,0,1951
Cluster_13488,3843,2,H_NODE_14046_length_3843_cov_68.733315,identical,2,1,0,5
Cluster_13489,3842,2,S_NODE_14898_length_3842_cov_119.661373,identical,2,1,0,NA
Cluster_13490,3842,4,S_NODE_14900_length_3842_cov_14.427187,short longer than hybrid,4,1,0,NA
Cluster_13491,3842,2,S_NODE_14903_length_3842_cov_5.276716,identical,2,1,0,NA
Cluster_13492,3842,2,S_NODE_14901_length_3842_cov_9.206999,identical,2,1,0,606
Cluster_13493,3842,2,S_NODE_14904_length_3842_cov_4.760700,identical,2,1,0,NA
Cluster_13494,3841,2,S_NODE_14908_length_3841_cov_6.192515,identical,2,1,0,1413
Cluster_13495,3841,2,H_NODE_14054_length_3841_cov_24.903877,identical,2,1,0,NA
Cluster_13496,3841,2,S_NODE_14910_length_3841_cov_4.331987,identical,2,1,0,NA
Cluster_13497,3841,2,H_NODE_14059_length_3841_cov_4.773021,identical,2,1,0,NA
Cluster_13498,3841,2,H_NODE_14057_length_3841_cov_6.997038,identical,2,1,0,NA
Cluster_13499,3841,2,S_NODE_14906_length_3841_cov_9.722132,identical,2,1,0,5
Cluster_13500,3840,2,H_NODE_14063_length_3840_cov_7.899811,identical,2,1,0,220
Cluster_13501,3840,2,H_NODE_14064_length_3840_cov_6.709130,identical,2,1,0,4
Cluster_13502,3840,2,S_NODE_14918_length_3840_cov_4.475626,identical,2,1,0,NA
Cluster_13503,3840,2,H_NODE_14062_length_3840_cov_10.044977,identical,2,1,0,15
Cluster_13504,3840,2,H_NODE_14061_length_3840_cov_70.286022,identical,2,1,0,12
Cluster_13505,3840,2,H_NODE_14065_length_3840_cov_6.614867,identical,2,1,0,180
Cluster_13506,3840,2,H_NODE_14066_length_3840_cov_5.394829,identical,2,1,0,91
Cluster_13507,3839,2,H_NODE_14070_length_3839_cov_7.043103,identical,2,1,0,728
Cluster_13508,3839,2,H_NODE_14071_length_3839_cov_4.469289,identical,2,1,0,91
Cluster_13509,3839,2,S_NODE_14922_length_3839_cov_3.513200,identical,NA,NA,0,NA
Cluster_13510,3839,2,H_NODE_14069_length_3839_cov_12.831088,identical,2,1,0,5
Cluster_13511,3838,2,H_NODE_14079_length_3838_cov_4.906764,identical,2,1,0,NA
Cluster_13512,3838,2,H_NODE_14073_length_3838_cov_76.375640,identical,2,1,0,NA
Cluster_13513,3838,2,S_NODE_14926_length_3838_cov_11.891943,identical,2,1,0,116
Cluster_13514,3838,2,H_NODE_14080_length_3838_cov_4.792239,identical,NA,NA,0,NA
Cluster_13515,3837,2,S_NODE_14930_length_3837_cov_13.690027,identical,2,1,0,215
Cluster_13516,3837,2,S_NODE_14934_length_3837_cov_3.876550,identical,NA,NA,0,NA
Cluster_13517,3837,2,H_NODE_14084_length_3837_cov_7.334771,identical,2,1,0,550
Cluster_13518,3837,2,H_NODE_14083_length_3837_cov_10.052022,identical,2,1,0,44
Cluster_13519,3836,2,H_NODE_14090_length_3836_cov_9.135616,identical,2,1,0,7
Cluster_13520,3836,2,S_NODE_14937_length_3836_cov_11.355891,identical,2,1,0,10
Cluster_13521,3835,2,S_NODE_14950_length_3835_cov_4.189051,identical,2,1,0,NA
Cluster_13522,3835,2,H_NODE_14096_length_3835_cov_12.632416,identical,2,1,0,NA
Cluster_13523,3835,2,S_NODE_14941_length_3835_cov_52.205232,identical,2,1,0,771
Cluster_13524,3835,2,S_NODE_14946_length_3835_cov_9.096009,identical,2,1,0,NA
Cluster_13525,3835,2,S_NODE_14948_length_3835_cov_6.824434,identical,2,1,0,75
Cluster_13526,3835,2,S_NODE_14942_length_3835_cov_27.915858,identical,2,1,0,475
Cluster_13527,3835,2,H_NODE_14101_length_3835_cov_6.077131,identical,2,1,0,NA
Cluster_13528,3835,2,S_NODE_14943_length_3835_cov_15.643204,identical,2,1,0,431
Cluster_13529,3835,2,H_NODE_14097_length_3835_cov_10.471413,identical,2,1,0,380
Cluster_13530,3834,2,H_NODE_14103_length_3834_cov_5.718640,identical,2,1,0,20
Cluster_13531,3834,2,H_NODE_14104_length_3834_cov_4.089830,identical,NA,NA,0,NA
Cluster_13532,3833,2,H_NODE_14105_length_3833_cov_73.033189,identical,2,1,0,1119
Cluster_13533,3833,2,S_NODE_14957_length_3833_cov_7.205882,identical,2,1,0,152
Cluster_13534,3833,2,H_NODE_14106_length_3833_cov_13.147059,identical,2,1,0,NA
Cluster_13535,3833,2,S_NODE_14958_length_3833_cov_5.722342,identical,2,1,0,697
Cluster_13536,3832,2,S_NODE_14959_length_3832_cov_8.318489,identical,2,1,0,6
Cluster_13537,3832,2,S_NODE_14960_length_3832_cov_5.741430,identical,2,1,0,185
Cluster_13538,3832,2,S_NODE_14961_length_3832_cov_4.146829,identical,2,1,0,NA
Cluster_13539,3831,2,S_NODE_14963_length_3831_cov_21.039147,identical,2,1,0,90
Cluster_13540,3831,2,H_NODE_14116_length_3831_cov_8.420356,identical,2,1,0,909
Cluster_13541,3831,2,H_NODE_14117_length_3831_cov_6.654428,identical,2,1,0,NA
Cluster_13542,3831,2,S_NODE_14966_length_3831_cov_8.659287,identical,2,1,0,86
Cluster_13543,3831,2,S_NODE_14964_length_3831_cov_12.316685,identical,2,1,0,NA
Cluster_13544,3831,2,S_NODE_14965_length_3831_cov_10.132289,identical,2,1,0,13
Cluster_13545,3830,2,H_NODE_14122_length_3830_cov_4.930867,identical,2,1,0,NA
Cluster_13546,3830,2,H_NODE_14121_length_3830_cov_6.555225,identical,2,1,0,38
Cluster_13547,3830,2,H_NODE_14118_length_3830_cov_12.451256,identical,2,1,0,1049
Cluster_13548,3830,4,S_NODE_14972_length_3830_cov_7.720227,short longer than hybrid,4,1,0,NA
Cluster_13549,3830,2,S_NODE_14971_length_3830_cov_7.919795,identical,2,1,0,NA
Cluster_13550,3829,2,S_NODE_14975_length_3829_cov_48.688006,identical,2,1,0,1181
Cluster_13551,3829,2,H_NODE_14124_length_3829_cov_16.411669,identical,2,1,0,NA
Cluster_13552,3829,2,H_NODE_14128_length_3829_cov_5.943274,identical,2,1,0,NA
Cluster_13553,3829,2,H_NODE_14127_length_3829_cov_8.570773,identical,2,1,0,99
Cluster_13554,3829,2,S_NODE_14977_length_3829_cov_13.328201,identical,2,1,0,NA
Cluster_13555,3829,2,H_NODE_14126_length_3829_cov_11.518909,hybrid extension,2,1,0,127
Cluster_13556,3829,2,H_NODE_14129_length_3829_cov_4.636953,identical,2,1,0,NA
Cluster_13557,3828,2,H_NODE_14133_length_3828_cov_11.801135,hybrid extension,2,1,0,NA
Cluster_13558,3828,2,S_NODE_14986_length_3828_cov_8.178600,identical,2,1,0,5
Cluster_13559,3828,2,H_NODE_14134_length_3828_cov_10.408538,identical,2,1,0,194
Cluster_13560,3828,2,H_NODE_14136_length_3828_cov_8.059984,identical,2,1,0,648
Cluster_13561,3828,2,H_NODE_14137_length_3828_cov_6.301540,identical,2,1,0,NA
Cluster_13562,3828,2,H_NODE_14130_length_3828_cov_44.785463,identical,2,1,0,39
Cluster_13563,3828,2,S_NODE_14989_length_3828_cov_4.392326,identical,2,1,0,1
Cluster_13564,3828,2,H_NODE_14132_length_3828_cov_16.225885,identical,2,1,0,NA
Cluster_13565,3828,2,S_NODE_14983_length_3828_cov_19.979465,identical,2,1,0,12
Cluster_13566,3828,2,S_NODE_14982_length_3828_cov_34.695758,short longer than hybrid,2,1,0,NA
Cluster_13567,3826,2,H_NODE_14140_length_3826_cov_8.845093,identical,2,1,0,NA
Cluster_13568,3826,2,H_NODE_14142_length_3826_cov_5.947553,identical,2,1,0,NA
Cluster_13569,3826,2,S_NODE_14994_length_3826_cov_6.274128,identical,2,1,0,NA
Cluster_13570,3825,2,H_NODE_14146_length_3825_cov_4.909410,identical,2,1,0,343
Cluster_13571,3825,2,S_NODE_14997_length_3825_cov_10.304489,identical,2,1,0,141
Cluster_13572,3825,2,S_NODE_14998_length_3825_cov_6.436993,identical,2,1,0,4
Cluster_13573,3825,2,S_NODE_14996_length_3825_cov_72.845592,short longer than hybrid,2,1,0,5
Cluster_13574,3824,2,S_NODE_15000_length_3824_cov_6.193941,identical,2,1,0,7
Cluster_13575,3824,2,S_NODE_15001_length_3824_cov_5.174195,identical,2,1,0,9
Cluster_13576,3823,2,H_NODE_14153_length_3823_cov_11.817100,identical,2,1,0,NA
Cluster_13577,3823,2,H_NODE_14157_length_3823_cov_8.092262,identical,2,1,0,NA
Cluster_13578,3823,2,S_NODE_15002_length_3823_cov_33.943723,identical,2,1,0,595
Cluster_13579,3823,2,S_NODE_15007_length_3823_cov_8.105249,identical,2,1,0,NA
Cluster_13580,3823,2,H_NODE_14152_length_3823_cov_12.090639,hybrid extension,2,1,0,25
Cluster_13581,3823,2,H_NODE_14159_length_3823_cov_4.950758,identical,2,1,0,NA
Cluster_13582,3823,2,S_NODE_15003_length_3823_cov_13.231602,identical,2,1,0,490
Cluster_13583,3823,2,H_NODE_14160_length_3823_cov_4.825758,identical,2,1,0,NA
Cluster_13584,3823,2,S_NODE_15005_length_3823_cov_11.347403,identical,2,1,0,NA
Cluster_13585,3823,2,H_NODE_14155_length_3823_cov_11.112284,identical,2,1,0,2
Cluster_13586,3822,2,S_NODE_15014_length_3822_cov_7.587821,identical,2,1,0,85
Cluster_13587,3822,2,S_NODE_15016_length_3822_cov_6.906089,short longer than hybrid,2,1,0,NA
Cluster_13588,3822,2,H_NODE_14165_length_3822_cov_7.174560,identical,2,1,0,1
Cluster_13589,3822,2,S_NODE_15013_length_3822_cov_10.028417,identical,2,1,0,NA
Cluster_13590,3822,2,S_NODE_15017_length_3822_cov_5.050068,identical,2,1,0,NA
Cluster_13591,3822,2,H_NODE_14161_length_3822_cov_16.415156,identical,2,1,0,NA
Cluster_13592,3822,2,H_NODE_14162_length_3822_cov_11.401353,hybrid extension,2,1,0,1566
Cluster_13593,3821,2,S_NODE_15020_length_3821_cov_25.970222,identical,2,1,0,1334
Cluster_13594,3821,2,H_NODE_14172_length_3821_cov_7.903086,identical,2,1,0,NA
Cluster_13595,3821,2,H_NODE_14171_length_3821_cov_12.514889,identical,2,1,0,NA
Cluster_13596,3821,2,S_NODE_15024_length_3821_cov_6.302924,identical,2,1,0,NA
Cluster_13597,3821,2,H_NODE_14173_length_3821_cov_7.235246,identical,2,1,0,10
Cluster_13598,3821,2,H_NODE_14167_length_3821_cov_114.996751,identical,2,1,0,11
Cluster_13599,3821,2,H_NODE_14168_length_3821_cov_59.918246,identical,2,1,0,899
Cluster_13600,3820,2,S_NODE_15026_length_3820_cov_19.357704,identical,2,1,0,1075
Cluster_13601,3820,2,H_NODE_14175_length_3820_cov_23.125914,identical,2,1,0,5
Cluster_13602,3820,2,H_NODE_14179_length_3820_cov_4.401841,identical,2,1,0,85
Cluster_13603,3820,2,S_NODE_15030_length_3820_cov_3.673707,identical,2,1,0,NA
Cluster_13604,3820,2,S_NODE_15028_length_3820_cov_5.866504,identical,2,1,0,828
Cluster_13605,3820,2,H_NODE_14177_length_3820_cov_9.022746,identical,2,1,0,NA
Cluster_13606,3819,2,H_NODE_14184_length_3819_cov_3.673619,identical,2,1,0,NA
Cluster_13607,3819,2,S_NODE_15033_length_3819_cov_4.552004,identical,2,1,0,NA
Cluster_13608,3819,2,H_NODE_14181_length_3819_cov_13.864301,identical,2,1,0,7
Cluster_13609,3819,2,H_NODE_14182_length_3819_cov_4.928494,identical,2,1,0,NA
Cluster_13610,3818,2,S_NODE_15038_length_3818_cov_11.326741,short longer than hybrid,2,1,0,5
Cluster_13611,3818,2,S_NODE_15046_length_3818_cov_4.855866,identical,2,1,0,1679
Cluster_13612,3818,2,H_NODE_14185_length_3818_cov_33.110268,identical,2,1,0,17
Cluster_13613,3818,2,S_NODE_15040_length_3818_cov_8.677594,identical,2,1,0,1960
Cluster_13614,3818,2,H_NODE_14188_length_3818_cov_6.760499,identical,2,1,0,333
Cluster_13615,3818,2,H_NODE_14189_length_3818_cov_6.508534,identical,2,1,0,1885
Cluster_13616,3818,2,S_NODE_15044_length_3818_cov_5.780276,identical,2,1,0,396
Cluster_13617,3818,2,S_NODE_15035_length_3818_cov_80.197778,short longer than hybrid,2,1,0,16
Cluster_13618,3818,2,H_NODE_14193_length_3818_cov_5.501761,identical,2,1,0,1023
Cluster_13619,3818,2,S_NODE_15041_length_3818_cov_7.512598,identical,2,1,0,NA
Cluster_13620,3817,2,H_NODE_14205_length_3817_cov_6.672629,identical,2,1,0,NA
Cluster_13621,3817,2,S_NODE_15056_length_3817_cov_7.494580,identical,2,1,0,15
Cluster_13622,3817,1,S_NODE_15048_length_3817_cov_26.152033,singleton - S,1,1,0,NA
Cluster_13623,3817,2,S_NODE_15060_length_3817_cov_5.116531,identical,2,1,0,728
Cluster_13624,3817,2,H_NODE_14203_length_3817_cov_7.934146,identical,2,1,0,438
Cluster_13625,3817,2,H_NODE_14201_length_3817_cov_13.301355,identical,2,1,0,NA
Cluster_13626,3817,2,H_NODE_14195_length_3817_cov_82.456369,identical,2,1,0,39
Cluster_13627,3817,2,H_NODE_14200_length_3817_cov_15.660434,identical,2,1,1,1872
Cluster_13628,3817,2,S_NODE_15059_length_3817_cov_5.452846,identical,2,1,0,NA
Cluster_13629,3817,1,S_NODE_15050_length_3817_cov_20.370732,singleton - S,1,1,0,NA
Cluster_13630,3817,2,S_NODE_15058_length_3817_cov_6.665583,identical,2,1,0,NA
Cluster_13631,3817,2,S_NODE_15051_length_3817_cov_18.371003,identical,2,1,0,18
Cluster_13632,3817,2,S_NODE_15049_length_3817_cov_25.225203,identical,2,1,0,1660
Cluster_13633,3816,2,S_NODE_15064_length_3816_cov_7.464353,identical,2,1,0,NA
Cluster_13634,3816,2,H_NODE_14211_length_3816_cov_15.167525,identical,2,1,0,NA
Cluster_13635,3816,2,S_NODE_15066_length_3816_cov_5.222282,identical,2,1,0,1
Cluster_13636,3816,2,S_NODE_15061_length_3816_cov_21.768501,identical,2,1,0,NA
Cluster_13637,3816,2,S_NODE_15065_length_3816_cov_5.438872,identical,2,1,0,4
Cluster_13638,3816,2,S_NODE_15062_length_3816_cov_18.715641,identical,2,1,0,NA
Cluster_13639,3815,2,S_NODE_15070_length_3815_cov_10.706887,identical,2,1,0,729
Cluster_13640,3815,2,H_NODE_14218_length_3815_cov_7.465835,identical,2,1,0,NA
Cluster_13641,3815,2,S_NODE_15073_length_3815_cov_5.556941,identical,2,1,0,4
Cluster_13642,3814,2,S_NODE_15078_length_3814_cov_6.509628,identical,2,1,0,485
Cluster_13643,3814,2,H_NODE_14221_length_3814_cov_9.990778,identical,2,1,0,104
Cluster_13644,3814,2,S_NODE_15080_length_3814_cov_4.822891,identical,2,1,0,47
Cluster_13645,3814,2,S_NODE_15074_length_3814_cov_64.040683,short longer than hybrid,2,1,0,286
Cluster_13646,3814,2,S_NODE_15079_length_3814_cov_5.418497,identical,2,1,0,NA
Cluster_13647,3813,2,H_NODE_14237_length_3813_cov_4.284048,identical,2,1,0,24
Cluster_13648,3813,2,H_NODE_14234_length_3813_cov_9.638904,identical,2,1,0,NA
Cluster_13649,3813,2,H_NODE_14231_length_3813_cov_21.659251,identical,2,1,0,339
Cluster_13650,3813,2,S_NODE_15081_length_3813_cov_84.007596,identical,2,1,0,2
Cluster_13651,3813,2,H_NODE_14232_length_3813_cov_17.394466,identical,2,1,0,NA
Cluster_13652,3813,2,H_NODE_14230_length_3813_cov_33.802225,identical,2,1,0,224
Cluster_13653,3813,2,S_NODE_15089_length_3813_cov_7.719479,identical,2,1,0,167
Cluster_13654,3813,2,S_NODE_15090_length_3813_cov_6.403418,identical,2,1,0,44
Cluster_13655,3813,2,H_NODE_14233_length_3813_cov_10.975855,hybrid extension,2,1,0,1072
Cluster_13656,3813,4,H_NODE_14229_length_3813_cov_35.626153,hybrid extension,4,1,0,5
Cluster_13657,3813,4,S_NODE_15086_length_3813_cov_9.900705,short longer than hybrid,4,1,0,10
Cluster_13658,3812,2,S_NODE_15095_length_3812_cov_8.956309,identical,2,1,0,1022
Cluster_13659,3812,2,S_NODE_15094_length_3812_cov_21.265672,identical,2,1,0,24
Cluster_13660,3812,2,S_NODE_15092_length_3812_cov_51.106377,short longer than hybrid,2,1,0,130
Cluster_13661,3811,2,H_NODE_14242_length_3811_cov_7.102877,identical,2,1,0,NA
Cluster_13662,3810,2,S_NODE_15100_length_3810_cov_7.332881,identical,2,1,0,20
Cluster_13663,3810,2,H_NODE_14248_length_3810_cov_5.455878,identical,2,1,0,NA
Cluster_13664,3810,2,H_NODE_14250_length_3810_cov_4.033940,identical,2,1,0,NA
Cluster_13665,3810,2,S_NODE_15099_length_3810_cov_7.822427,identical,2,1,0,NA
Cluster_13666,3810,2,H_NODE_14249_length_3810_cov_4.959544,identical,2,1,0,NA
Cluster_13667,3809,2,H_NODE_14251_length_3809_cov_20.420152,identical,2,1,0,301
Cluster_13668,3809,4,S_NODE_15105_length_3809_cov_24.523357,short longer than hybrid,4,1,0,824
Cluster_13669,3809,2,H_NODE_14255_length_3809_cov_4.090712,identical,2,1,0,141
Cluster_13670,3809,2,S_NODE_15111_length_3809_cov_4.946768,identical,2,1,0,NA
Cluster_13671,3809,2,S_NODE_15109_length_3809_cov_7.614068,short longer than hybrid,2,1,0,40
Cluster_13672,3809,2,H_NODE_14252_length_3809_cov_10.479087,identical,2,1,0,NA
Cluster_13673,3808,2,H_NODE_14265_length_3808_cov_5.548764,identical,2,1,0,NA
Cluster_13674,3808,2,S_NODE_15124_length_3808_cov_5.610704,identical,2,1,0,NA
Cluster_13675,3808,2,S_NODE_15128_length_3808_cov_5.375713,identical,2,1,0,141
Cluster_13676,3808,2,H_NODE_14259_length_3808_cov_13.955175,identical,2,1,0,NA
Cluster_13677,3808,2,H_NODE_14257_length_3808_cov_24.547134,identical,2,1,0,12
Cluster_13678,3808,2,S_NODE_15114_length_3808_cov_21.997012,identical,2,1,0,1013
Cluster_13679,3808,2,H_NODE_14266_length_3808_cov_5.533007,identical,2,1,0,1183
Cluster_13680,3808,2,H_NODE_14263_length_3808_cov_8.149688,identical,2,1,0,24
Cluster_13681,3808,2,H_NODE_14261_length_3808_cov_11.471883,identical,2,1,0,1
Cluster_13682,3808,2,H_NODE_14260_length_3808_cov_12.054061,identical,2,1,0,236
Cluster_13683,3808,2,H_NODE_14267_length_3808_cov_5.454224,identical,2,1,0,NA
Cluster_13684,3808,2,S_NODE_15121_length_3808_cov_8.633523,short longer than hybrid,2,1,0,NA
Cluster_13685,3807,2,S_NODE_15130_length_3807_cov_73.160870,identical,2,1,0,1790
Cluster_13686,3807,2,H_NODE_14277_length_3807_cov_6.746196,identical,2,1,0,NA
Cluster_13687,3807,4,S_NODE_15133_length_3807_cov_13.663315,short longer than hybrid,4,1,0,NA
Cluster_13688,3807,2,H_NODE_14279_length_3807_cov_5.370109,identical,2,1,0,NA
Cluster_13689,3807,2,H_NODE_14276_length_3807_cov_9.409511,identical,NA,NA,0,NA
Cluster_13690,3807,2,S_NODE_15134_length_3807_cov_11.324457,identical,2,1,0,20
