id,name,taxonomy,pos_cluster
H_NODE_15757_length_3584_cov_4.107897,,,
H_NODE_1575_length_18535_cov_9.852618,,,27.0
H_NODE_15760_length_3583_cov_7.987269,,,521.0
H_NODE_15761_length_3583_cov_6.809317,,,0.0
H_NODE_15763_length_3582_cov_8.917800,,,28.0
H_NODE_15768_length_3581_cov_56.132600,,,
H_NODE_15772_length_3581_cov_6.820208,,,
H_NODE_15775_length_3580_cov_6.046916,,,
H_NODE_15777_length_3579_cov_15.168888,,,6.0
H_NODE_15778_length_3579_cov_12.010139,,,6.0
H_NODE_1577_length_18510_cov_88.456835,,,16.0
H_NODE_15781_length_3579_cov_5.024623,,,1590.0
H_NODE_15782_length_3579_cov_4.355736,,,247.0
H_NODE_15794_length_3577_cov_3.555942,,,
H_NODE_15797_length_3576_cov_25.953320,,,
H_NODE_1579_length_18498_cov_7.017909,,,1715.0
H_NODE_15803_length_3576_cov_6.998840,,,5.0
H_NODE_15806_length_3575_cov_5.290023,,,4.0
H_NODE_15808_length_3574_cov_9.837830,,,
H_NODE_1580_length_18488_cov_13.597244,,,1494.0
H_NODE_15812_length_3574_cov_4.796925,,,0.0
H_NODE_15814_length_3573_cov_14.663088,,,467.0
H_NODE_15817_length_3573_cov_4.843297,,,
H_NODE_15818_length_3573_cov_4.403656,,,167.0
H_NODE_15819_length_3573_cov_3.238247,,,811.0
H_NODE_1581_length_18478_cov_19.492725,,,150.0
H_NODE_15822_length_3572_cov_23.994485,,,2.0
H_NODE_15826_length_3572_cov_5.279245,,,68.0
H_NODE_15829_length_3571_cov_44.330139,,,2.0
H_NODE_1582_length_18476_cov_61.696986,,,0.0
H_NODE_15830_length_3571_cov_27.689895,,,704.0
H_NODE_15831_length_3571_cov_12.461672,,,47.0
H_NODE_15848_length_3569_cov_10.787914,,,459.0
H_NODE_15850_length_3569_cov_8.461360,,,
H_NODE_15852_length_3569_cov_5.052586,,,575.0
H_NODE_15862_length_3567_cov_12.256105,,,2.0
H_NODE_15863_length_3567_cov_9.489826,,,1859.0
H_NODE_15864_length_3567_cov_8.864535,,,403.0
H_NODE_15867_length_3567_cov_4.305233,,,17.0
H_NODE_15869_length_3566_cov_11.948822,,,10.0
H_NODE_15870_length_3566_cov_6.317534,,,0.0
H_NODE_1587_length_18414_cov_10.018756,,,
H_NODE_15887_length_3564_cov_5.549025,,,714.0
H_NODE_15891_length_3563_cov_7.148137,,,
H_NODE_15895_length_3562_cov_9.955167,,,87.0
H_NODE_15897_length_3562_cov_4.413683,,,0.0
H_NODE_15899_length_3561_cov_26.396622,,,130.0
H_NODE_1589_length_18370_cov_36.606260,,,0.0
H_NODE_15900_length_3561_cov_23.728596,,,301.0
H_NODE_15902_length_3561_cov_14.686663,,,
H_NODE_15904_length_3561_cov_10.839837,,,487.0
H_NODE_15905_length_3561_cov_8.204426,,,
H_NODE_15908_length_3560_cov_60.982231,,,2.0
H_NODE_15909_length_3560_cov_31.346053,,,
H_NODE_15911_length_3560_cov_7.511506,,,1196.0
H_NODE_15913_length_3560_cov_3.919895,,,
H_NODE_1591_length_18362_cov_17.774116,,,9.0
H_NODE_15920_length_3559_cov_6.272145,,,
H_NODE_15927_length_3558_cov_3.873798,,,
H_NODE_1592_length_18357_cov_12.976796,,,1591.0
H_NODE_15930_length_3557_cov_21.022449,,,1122.0
H_NODE_15932_length_3557_cov_5.753936,,,
H_NODE_15933_length_3557_cov_4.238484,,,
H_NODE_15937_length_3556_cov_13.001750,,,
H_NODE_15939_length_3556_cov_9.352873,,,
H_NODE_15942_length_3556_cov_5.390493,,,43.0
H_NODE_15947_length_3555_cov_6.394982,,,1157.0
H_NODE_15948_length_3555_cov_5.440782,,,
H_NODE_15955_length_3554_cov_6.550627,,,
H_NODE_15956_length_3554_cov_6.270207,,,4.0
H_NODE_1595_length_18351_cov_37.169831,,,287.0
H_NODE_15960_length_3553_cov_5.318739,,,1155.0
H_NODE_15961_length_3553_cov_5.237303,,,623.0
H_NODE_15962_length_3553_cov_4.392878,,,
H_NODE_15969_length_3552_cov_6.020146,,,11.0
H_NODE_1596_length_18340_cov_53.558228,,,15.0
H_NODE_15971_length_3552_cov_4.649051,,,1906.0
H_NODE_15976_length_3551_cov_8.967874,,,63.0
H_NODE_1597_length_18335_cov_7.369453,,,386.0
H_NODE_15990_length_3549_cov_10.668323,,,
H_NODE_15992_length_3549_cov_7.901520,,,
H_NODE_15994_length_3549_cov_4.643483,,,
H_NODE_1599_length_18326_cov_8.358756,,,10.0
H_NODE_16002_length_3546_cov_27.748172,,,
H_NODE_16004_length_3546_cov_10.229892,,,40.0
H_NODE_16005_length_3546_cov_9.581457,,,
H_NODE_16008_length_3546_cov_5.109096,,,1.0
H_NODE_16009_length_3546_cov_3.810471,,,
H_NODE_16012_length_3544_cov_61.593210,,,1571.0
H_NODE_16013_length_3544_cov_30.745391,,,2.0
H_NODE_1601_length_18301_cov_16.214812,,,9.0
H_NODE_16021_length_3544_cov_5.131402,,,0.0
H_NODE_16023_length_3543_cov_12.424473,,,
H_NODE_16026_length_3543_cov_8.189110,,,1956.0
H_NODE_16027_length_3543_cov_7.080504,,,8.0
H_NODE_16028_length_3543_cov_6.930913,,,
H_NODE_16031_length_3543_cov_5.199941,,,
H_NODE_16032_length_3542_cov_120.934114,,,8.0
H_NODE_16033_length_3542_cov_21.226354,,,
H_NODE_16037_length_3542_cov_16.891947,,,185.0
H_NODE_16038_length_3542_cov_14.601464,,,1.0
H_NODE_1603_length_18289_cov_8.298921,,,9.0
H_NODE_16041_length_3542_cov_4.803514,,,104.0
H_NODE_16047_length_3541_cov_4.933216,,,
H_NODE_16048_length_3541_cov_3.659637,,,
H_NODE_16049_length_3540_cov_71.278933,,,1790.0
H_NODE_1604_length_18286_cov_52.675533,,,2.0
H_NODE_16052_length_3540_cov_8.519777,,,249.0
H_NODE_16054_length_3540_cov_5.502490,,,
H_NODE_16055_length_3540_cov_3.757691,,,67.0
H_NODE_16056_length_3539_cov_30.160023,,,380.0
H_NODE_1605_length_18278_cov_8.254917,,,0.0
H_NODE_16061_length_3539_cov_7.419695,,,6.0
H_NODE_16067_length_3538_cov_11.479918,,,10.0
H_NODE_16069_length_3538_cov_6.649077,,,7.0
H_NODE_1606_length_18272_cov_10.151502,,,8.0
H_NODE_16073_length_3537_cov_29.292962,,,47.0
H_NODE_16076_length_3537_cov_4.213783,,,525.0
H_NODE_16077_length_3537_cov_3.832845,,,1.0
H_NODE_16081_length_3536_cov_10.768554,,,
H_NODE_16082_length_3536_cov_8.964212,,,61.0
H_NODE_16088_length_3535_cov_7.164906,,,1104.0
H_NODE_16094_length_3534_cov_9.764015,,,67.0
H_NODE_16097_length_3534_cov_4.828882,,,4.0
H_NODE_16099_length_3533_cov_58.404874,,,8.0
H_NODE_1609_length_18231_cov_39.113677,,,2.0
H_NODE_160_length_74017_cov_11.219976,,,18.0
H_NODE_16101_length_3533_cov_20.641515,,,
H_NODE_16102_length_3533_cov_11.860540,,,246.0
H_NODE_16103_length_3533_cov_9.043159,,,69.0
H_NODE_16105_length_3533_cov_6.036994,,,7.0
H_NODE_16106_length_3533_cov_5.916911,,,61.0
H_NODE_16109_length_3532_cov_43.783260,,,2.0
H_NODE_1610_length_18217_cov_15.661636,,,356.0
H_NODE_16113_length_3532_cov_8.878120,,,54.0
H_NODE_1611_length_18213_cov_28.510118,,,70.0
H_NODE_16121_length_3531_cov_10.504113,,,5.0
H_NODE_16123_length_3531_cov_8.386310,,,
H_NODE_16125_length_3531_cov_7.345476,,,1740.0
H_NODE_16127_length_3530_cov_26.218924,,,570.0
H_NODE_16128_length_3530_cov_16.870996,,,67.0
H_NODE_1612_length_18207_cov_17.650055,,,2.0
H_NODE_16130_length_3529_cov_13.367431,,,12.0
H_NODE_16132_length_3529_cov_8.330982,,,
H_NODE_16136_length_3528_cov_35.371655,,,8.0
H_NODE_16137_length_3528_cov_13.682446,,,0.0
H_NODE_16140_length_3527_cov_24.946176,,,6.0
H_NODE_16141_length_3527_cov_9.137353,,,5.0
H_NODE_16148_length_3526_cov_25.310385,,,
H_NODE_1614_length_18201_cov_21.325772,,,5.0
H_NODE_16150_length_3526_cov_8.087967,,,
H_NODE_16158_length_3525_cov_9.048852,,,47.0
H_NODE_16161_length_3525_cov_4.743967,,,
H_NODE_16163_length_3525_cov_3.845792,,,
H_NODE_16164_length_3524_cov_41.111863,,,63.0
H_NODE_16165_length_3524_cov_32.955843,,,87.0
H_NODE_16167_length_3524_cov_18.898145,,,
H_NODE_1616_length_18159_cov_93.390528,,,2.0
H_NODE_16173_length_3524_cov_3.836326,,,248.0
H_NODE_16179_length_3523_cov_11.732332,,,0.0
H_NODE_1617_length_18145_cov_11.357920,,,26.0
H_NODE_16183_length_3523_cov_6.102473,,,59.0
H_NODE_16188_length_3522_cov_7.783505,,,1.0
H_NODE_1618_length_18143_cov_22.745948,,,11.0
H_NODE_16191_length_3521_cov_48.449322,,,24.0
H_NODE_161_length_73693_cov_33.823546,,,222.0
H_NODE_16206_length_3520_cov_6.160035,,,547.0
H_NODE_16209_length_3519_cov_27.133255,,,10.0
H_NODE_16211_length_3519_cov_9.137972,,,399.0
H_NODE_16217_length_3518_cov_15.265998,,,9.0
H_NODE_1621_length_18102_cov_31.049458,,,6.0
H_NODE_16222_length_3517_cov_8.901180,,,1860.0
H_NODE_16225_length_3517_cov_6.281416,,,
H_NODE_16230_length_3516_cov_20.729419,,,
H_NODE_16232_length_3516_cov_7.069932,,,1040.0
H_NODE_16234_length_3516_cov_5.578637,,,
H_NODE_16235_length_3516_cov_4.837415,,,
H_NODE_16236_length_3515_cov_12.121311,,,
H_NODE_1623_length_18084_cov_24.211505,,,290.0
H_NODE_16243_length_3514_cov_6.516386,,,15.0
H_NODE_16246_length_3513_cov_15.634672,,,1077.0
H_NODE_16247_length_3513_cov_11.798878,,,135.0
H_NODE_16249_length_3512_cov_12.390842,,,242.0
H_NODE_16252_length_3512_cov_4.122600,,,40.0
H_NODE_16253_length_3511_cov_10.773050,,,74.0
H_NODE_16257_length_3511_cov_5.462175,,,190.0
H_NODE_16262_length_3510_cov_29.751700,,,
H_NODE_16264_length_3510_cov_15.363878,,,
H_NODE_16269_length_3510_cov_5.260420,,,69.0
H_NODE_16272_length_3509_cov_28.017741,,,12.0
H_NODE_16274_length_3509_cov_18.710822,,,35.0
H_NODE_16284_length_3507_cov_11.493195,,,74.0
H_NODE_16290_length_3507_cov_5.536686,,,1945.0
H_NODE_16292_length_3507_cov_4.613905,,,746.0
H_NODE_16296_length_3506_cov_15.798757,,,
H_NODE_1629_length_18048_cov_9.331678,,,878.0
H_NODE_16301_length_3505_cov_17.494375,,,1903.0
H_NODE_16307_length_3504_cov_24.333136,,,126.0
H_NODE_16309_length_3504_cov_13.798934,,,383.0
H_NODE_1630_length_18043_cov_48.365539,,,667.0
H_NODE_16310_length_3504_cov_9.299674,,,1.0
H_NODE_16316_length_3503_cov_11.730450,,,399.0
H_NODE_1631_length_18024_cov_51.353914,,,65.0
H_NODE_16321_length_3502_cov_17.571556,,,
H_NODE_16324_length_3502_cov_10.255407,,,904.0
H_NODE_16326_length_3502_cov_7.710222,,,
H_NODE_1632_length_18016_cov_12.387389,,,359.0
H_NODE_16330_length_3502_cov_3.920889,,,
H_NODE_16332_length_3501_cov_52.431832,,,763.0
H_NODE_16333_length_3501_cov_15.009188,,,791.0
H_NODE_16338_length_3501_cov_5.459099,,,90.0
H_NODE_1633_length_18014_cov_23.520657,,,57.0
H_NODE_16340_length_3501_cov_4.836989,,,
H_NODE_16345_length_3500_cov_9.396680,,,54.0
H_NODE_16346_length_3500_cov_9.325526,,,
H_NODE_16348_length_3500_cov_3.884969,,,1031.0
H_NODE_16351_length_3499_cov_15.229241,,,39.0
H_NODE_16354_length_3499_cov_4.831851,,,1393.0
H_NODE_16368_length_3496_cov_12.938854,,,148.0
H_NODE_1636_length_17993_cov_33.660640,,,2.0
H_NODE_16371_length_3496_cov_6.507272,,,667.0
H_NODE_16372_length_3496_cov_4.818344,,,386.0
H_NODE_16375_length_3495_cov_21.032957,,,417.0
H_NODE_1637_length_17990_cov_7.037844,,,11.0
H_NODE_16383_length_3494_cov_30.113454,,,
H_NODE_16386_length_3494_cov_7.120582,,,0.0
H_NODE_16387_length_3494_cov_5.659341,,,30.0
H_NODE_1638_length_17979_cov_32.877549,,,12.0
H_NODE_16390_length_3493_cov_22.265003,,,
H_NODE_16392_length_3493_cov_8.373440,,,353.0
H_NODE_16394_length_3493_cov_6.447712,,,13.0
H_NODE_16397_length_3493_cov_4.299465,,,290.0
H_NODE_1639_length_17974_cov_87.752395,,,40.0
H_NODE_16400_length_3492_cov_12.942051,,,
H_NODE_16402_length_3492_cov_3.530461,,,
H_NODE_16404_length_3491_cov_9.113555,,,
H_NODE_16406_length_3491_cov_3.889715,,,180.0
H_NODE_1640_length_17970_cov_7.442134,,,317.0
H_NODE_16410_length_3490_cov_13.341362,,,1763.0
H_NODE_16414_length_3490_cov_4.562890,,,
H_NODE_16415_length_3489_cov_11.420583,,,4.0
H_NODE_1641_length_17969_cov_66.616859,,,2.0
H_NODE_16422_length_3488_cov_15.990181,,,9.0
H_NODE_16427_length_3487_cov_15.908036,,,225.0
H_NODE_16430_length_3487_cov_7.139583,,,1475.0
H_NODE_16434_length_3487_cov_3.695833,,,
H_NODE_16438_length_3486_cov_10.239357,,,18.0
H_NODE_16440_length_3486_cov_7.703483,,,831.0
H_NODE_16448_length_3485_cov_15.883562,,,
H_NODE_16449_length_3485_cov_15.561942,,,477.0
H_NODE_1644_length_17956_cov_9.412418,,,136.0
H_NODE_16452_length_3485_cov_14.116736,,,
H_NODE_16455_length_3485_cov_6.134306,,,6.0
H_NODE_16457_length_3484_cov_19.229074,,,1478.0
H_NODE_16459_length_3484_cov_14.753053,,,625.0
H_NODE_1645_length_17952_cov_15.819187,,,20.0
H_NODE_16461_length_3484_cov_10.978850,,,2.0
H_NODE_16471_length_3483_cov_5.476758,,,26.0
H_NODE_16472_length_3483_cov_5.126341,,,
H_NODE_16479_length_3482_cov_6.180328,,,5.0
H_NODE_1647_length_17943_cov_23.900258,,,
H_NODE_16485_length_3480_cov_11.819565,,,
H_NODE_1648_length_17939_cov_82.338648,,,47.0
H_NODE_16490_length_3480_cov_5.793916,,,180.0
H_NODE_16492_length_3479_cov_34.914379,,,35.0
H_NODE_16496_length_3479_cov_8.315632,,,7.0
H_NODE_1649_length_17933_cov_16.800124,,,1368.0
H_NODE_16504_length_3478_cov_9.285885,,,1371.0
H_NODE_1650_length_17927_cov_80.995337,,,247.0
H_NODE_16511_length_3477_cov_25.648358,,,43.0
H_NODE_16512_length_3477_cov_16.005672,,,
H_NODE_16513_length_3477_cov_13.497015,,,939.0
H_NODE_16517_length_3477_cov_7.619403,,,30.0
H_NODE_16518_length_3477_cov_4.553134,,,91.0
H_NODE_1651_length_17924_cov_49.925549,,,275.0
H_NODE_16522_length_3476_cov_23.254106,,,5.0
H_NODE_16524_length_3476_cov_14.510003,,,536.0
H_NODE_16528_length_3476_cov_5.503135,,,4.0
H_NODE_1652_length_17922_cov_15.543804,,,700.0
H_NODE_16533_length_3475_cov_11.921147,,,456.0
H_NODE_16535_length_3475_cov_6.811828,,,107.0
H_NODE_16538_length_3474_cov_15.776516,,,4.0
H_NODE_1653_length_17903_cov_87.005176,,,4.0
H_NODE_16543_length_3474_cov_5.634299,,,
H_NODE_16544_length_3474_cov_5.529429,,,0.0
H_NODE_16547_length_3473_cov_14.811417,,,
H_NODE_16548_length_3473_cov_8.622236,,,105.0
H_NODE_16549_length_3473_cov_7.851166,,,135.0
H_NODE_1654_length_17897_cov_15.342487,,,6.0
H_NODE_16551_length_3473_cov_6.214883,,,
H_NODE_16552_length_3473_cov_5.835326,,,306.0
H_NODE_16557_length_3472_cov_9.112108,,,1562.0
H_NODE_16559_length_3471_cov_7.034091,,,273.0
H_NODE_1655_length_17874_cov_11.177777,,,537.0
H_NODE_16560_length_3471_cov_6.019438,,,
H_NODE_1656_length_17868_cov_15.289837,,,7.0
H_NODE_16576_length_3468_cov_4.440587,,,16.0
H_NODE_1657_length_17860_cov_32.539108,,,933.0
H_NODE_16583_length_3466_cov_5.678646,,,189.0
H_NODE_16587_length_3465_cov_6.030857,,,
H_NODE_16590_length_3465_cov_4.499101,,,
H_NODE_16593_length_3465_cov_3.732175,,,
H_NODE_16594_length_3464_cov_14.272101,,,1134.0
H_NODE_1660_length_17830_cov_23.904875,,,325.0
H_NODE_16616_length_3462_cov_6.976612,,,17.0
H_NODE_16622_length_3461_cov_34.563287,,,16.0
H_NODE_16624_length_3461_cov_8.194661,,,249.0
H_NODE_16626_length_3461_cov_4.784343,,,
H_NODE_16628_length_3460_cov_14.997900,,,1051.0
H_NODE_16629_length_3460_cov_13.765977,,,
H_NODE_1662_length_17825_cov_36.412193,,,662.0
H_NODE_16631_length_3460_cov_5.308131,,,
H_NODE_16638_length_3459_cov_5.060024,,,537.0
H_NODE_1663_length_17819_cov_50.874067,,,1112.0
H_NODE_16641_length_3458_cov_6.901531,,,0.0
H_NODE_16642_length_3458_cov_6.688082,,,616.0
H_NODE_16647_length_3457_cov_8.191592,,,
H_NODE_16648_length_3457_cov_8.068468,,,161.0
H_NODE_16653_length_3456_cov_18.011715,,,177.0
H_NODE_16654_length_3456_cov_6.753379,,,43.0
H_NODE_16660_length_3455_cov_5.179688,,,85.0
H_NODE_16663_length_3454_cov_21.590923,,,25.0
H_NODE_16666_length_3454_cov_10.464082,,,31.0
H_NODE_1666_length_17792_cov_83.467988,,,101.0
H_NODE_16670_length_3454_cov_3.839796,,,
H_NODE_16671_length_3454_cov_3.489029,,,248.0
H_NODE_16677_length_3453_cov_10.074564,,,1518.0
H_NODE_16679_length_3453_cov_7.741732,,,305.0
H_NODE_1667_length_17782_cov_40.478675,,,950.0
H_NODE_16682_length_3453_cov_3.547204,,,827.0
H_NODE_16683_length_3452_cov_6.470376,,,1038.0
H_NODE_16687_length_3451_cov_33.822804,,,9.0
H_NODE_16688_length_3451_cov_14.962996,,,127.0
H_NODE_1668_length_17780_cov_15.594743,,,28.0
H_NODE_16696_length_3449_cov_11.005117,,,772.0
H_NODE_16701_length_3447_cov_60.609639,,,
H_NODE_16702_length_3447_cov_15.158735,,,
H_NODE_16704_length_3447_cov_10.185241,,,
H_NODE_16709_length_3446_cov_5.730039,,,124.0
H_NODE_1670_length_17775_cov_8.174751,,,68.0
H_NODE_16712_length_3446_cov_4.798433,,,
H_NODE_16713_length_3446_cov_3.452245,,,1861.0
H_NODE_16716_length_3445_cov_10.960820,,,58.0
H_NODE_1671_length_17770_cov_9.766650,,,7.0
H_NODE_16720_length_3445_cov_4.965039,,,1914.0
H_NODE_16723_length_3445_cov_3.081676,,,
H_NODE_16724_length_3444_cov_41.451010,,,29.0
H_NODE_16728_length_3444_cov_9.982213,,,1.0
H_NODE_1672_length_17758_cov_8.287108,,,1724.0
H_NODE_16731_length_3444_cov_4.004221,,,
H_NODE_16735_length_3443_cov_15.373643,,,210.0
H_NODE_16736_length_3443_cov_11.875151,,,
H_NODE_16743_length_3442_cov_12.449774,,,235.0
H_NODE_16744_length_3442_cov_7.339970,,,231.0
H_NODE_16748_length_3442_cov_3.365611,,,218.0
H_NODE_16749_length_3441_cov_58.108932,,,762.0
H_NODE_16752_length_3441_cov_12.920036,,,646.0
H_NODE_16757_length_3440_cov_8.720193,,,397.0
H_NODE_16758_length_3440_cov_8.260489,,,1.0
H_NODE_1675_length_17748_cov_16.463424,,,10.0
H_NODE_16764_length_3439_cov_18.371679,,,1220.0
H_NODE_16767_length_3439_cov_9.898853,,,6.0
H_NODE_16770_length_3438_cov_67.561764,,,52.0
H_NODE_16779_length_3437_cov_22.398489,,,2.0
H_NODE_16781_length_3437_cov_13.135347,,,45.0
H_NODE_16788_length_3436_cov_27.271079,,,
H_NODE_16789_length_3436_cov_9.998791,,,1799.0
H_NODE_16791_length_3436_cov_4.889997,,,5.0
H_NODE_16797_length_3435_cov_7.284764,,,6.0
H_NODE_16799_length_3435_cov_5.502721,,,0.0
H_NODE_1679_length_17734_cov_15.458738,,,10.0
H_NODE_167_length_72419_cov_52.852293,,,0.0
H_NODE_16804_length_3434_cov_55.566677,,,1365.0
H_NODE_16807_length_3434_cov_5.187481,,,4.0
H_NODE_16809_length_3433_cov_48.079250,,,899.0
H_NODE_1680_length_17722_cov_10.456891,,,306.0
H_NODE_16813_length_3433_cov_26.970054,,,130.0
H_NODE_16822_length_3432_cov_6.552496,,,
H_NODE_16823_length_3432_cov_4.454160,,,54.0
H_NODE_16825_length_3431_cov_16.317191,,,843.0
H_NODE_16826_length_3431_cov_9.305085,,,31.0
H_NODE_16828_length_3431_cov_5.872881,,,8.0
H_NODE_1682_length_17715_cov_10.307880,,,43.0
H_NODE_16830_length_3430_cov_13.689071,,,57.0
H_NODE_16831_length_3430_cov_13.194974,,,754.0
H_NODE_16837_length_3429_cov_5.779528,,,690.0
H_NODE_16840_length_3429_cov_4.650515,,,143.0
H_NODE_16843_length_3428_cov_30.930627,,,750.0
H_NODE_16844_length_3428_cov_21.718267,,,57.0
H_NODE_16846_length_3428_cov_11.221145,,,6.0
H_NODE_16850_length_3428_cov_3.761284,,,
H_NODE_16851_length_3427_cov_20.780606,,,35.0
H_NODE_16855_length_3427_cov_5.987273,,,1729.0
H_NODE_16859_length_3426_cov_30.338891,,,1924.0
H_NODE_16866_length_3426_cov_5.843589,,,1.0
H_NODE_16871_length_3425_cov_11.799272,,,301.0
H_NODE_16872_length_3425_cov_8.218314,,,19.0
H_NODE_16875_length_3425_cov_5.290176,,,6.0
H_NODE_16876_length_3425_cov_3.727714,,,8.0
H_NODE_16889_length_3423_cov_24.399575,,,190.0
H_NODE_16891_length_3423_cov_14.253944,,,
H_NODE_16894_length_3423_cov_9.572816,,,1232.0
H_NODE_1689_length_17677_cov_81.400000,,,38.0
H_NODE_16904_length_3422_cov_6.193020,,,
H_NODE_1690_length_17676_cov_12.440538,,,721.0
H_NODE_16911_length_3421_cov_4.116879,,,
H_NODE_16918_length_3420_cov_5.084725,,,
H_NODE_16919_length_3419_cov_41.865431,,,104.0
H_NODE_1691_length_17668_cov_78.784961,,,85.0
H_NODE_16924_length_3419_cov_6.832321,,,333.0
H_NODE_16925_length_3419_cov_5.322904,,,4.0
H_NODE_1692_length_17662_cov_83.105788,,,199.0
H_NODE_16930_length_3418_cov_7.940747,,,
H_NODE_16938_length_3417_cov_7.055623,,,1734.0
H_NODE_16941_length_3417_cov_4.624012,,,
H_NODE_16948_length_3416_cov_8.639100,,,652.0
H_NODE_16949_length_3415_cov_34.801399,,,12.0
H_NODE_1694_length_17614_cov_80.602905,,,2.0
H_NODE_16954_length_3415_cov_6.604927,,,16.0
H_NODE_1695_length_17605_cov_53.971164,,,4.0
H_NODE_16962_length_3414_cov_9.112260,,,983.0
H_NODE_16964_length_3414_cov_6.054153,,,
H_NODE_16967_length_3413_cov_15.209069,,,9.0
H_NODE_16968_length_3413_cov_7.143335,,,
H_NODE_16970_length_3413_cov_6.011564,,,0.0
H_NODE_16977_length_3412_cov_4.677626,,,
H_NODE_16979_length_3411_cov_49.624543,,,19.0
H_NODE_1697_length_17583_cov_27.119214,,,59.0
H_NODE_16984_length_3410_cov_54.640573,,,229.0
H_NODE_16987_length_3410_cov_9.937862,,,
H_NODE_16989_length_3410_cov_6.431617,,,79.0
H_NODE_1698_length_17570_cov_23.316803,,,1.0
H_NODE_16990_length_3410_cov_3.555285,,,10.0
H_NODE_16992_length_3409_cov_20.642291,,,170.0
H_NODE_1699_length_17569_cov_22.336372,,,214.0
H_NODE_17001_length_3408_cov_27.950625,,,202.0
H_NODE_17003_length_3408_cov_8.819262,,,
H_NODE_17008_length_3408_cov_4.951844,,,
H_NODE_17016_length_3407_cov_5.921037,,,
H_NODE_17018_length_3407_cov_3.818598,,,
H_NODE_17019_length_3406_cov_44.619701,,,31.0
H_NODE_17025_length_3406_cov_7.385178,,,
H_NODE_17027_length_3406_cov_5.655078,,,
H_NODE_17028_length_3406_cov_4.420250,,,4.0
H_NODE_17034_length_3405_cov_5.526846,,,521.0
H_NODE_17036_length_3405_cov_4.615009,,,
H_NODE_17037_length_3405_cov_4.313606,,,124.0
H_NODE_17038_length_3404_cov_33.668599,,,1630.0
H_NODE_1703_length_17516_cov_9.133475,,,1828.0
H_NODE_17041_length_3404_cov_19.082392,,,
H_NODE_17042_length_3404_cov_12.769301,,,
H_NODE_17044_length_3404_cov_8.180653,,,
H_NODE_17048_length_3403_cov_17.178571,,,69.0
H_NODE_17049_length_3403_cov_11.794567,,,478.0
H_NODE_17050_length_3403_cov_8.615385,,,135.0
H_NODE_17055_length_3402_cov_30.101374,,,87.0
H_NODE_17057_length_3402_cov_17.907176,,,158.0
H_NODE_17058_length_3402_cov_13.771603,,,1601.0
H_NODE_17059_length_3402_cov_7.699847,,,184.0
H_NODE_1705_length_17490_cov_25.238784,,,18.0
H_NODE_17061_length_3401_cov_30.284973,,,
H_NODE_17062_length_3401_cov_21.864692,,,1164.0
H_NODE_17064_length_3401_cov_14.797190,,,821.0
H_NODE_17071_length_3401_cov_4.505498,,,72.0
H_NODE_17072_length_3401_cov_4.433720,,,19.0
H_NODE_17074_length_3401_cov_2.605987,,,1175.0
H_NODE_17075_length_3400_cov_23.799878,,,
H_NODE_17076_length_3400_cov_23.180263,,,1063.0
H_NODE_17078_length_3400_cov_11.380079,,,1678.0
H_NODE_17079_length_3400_cov_6.566758,,,18.0
H_NODE_17085_length_3399_cov_16.549511,,,148.0
H_NODE_17087_length_3399_cov_5.033007,,,1.0
H_NODE_17091_length_3398_cov_7.990523,,,101.0
H_NODE_17092_length_3398_cov_7.741058,,,12.0
H_NODE_17094_length_3398_cov_5.302660,,,241.0
H_NODE_17095_length_3398_cov_5.216142,,,12.0
H_NODE_17099_length_3397_cov_9.087768,,,5.0
H_NODE_1709_length_17461_cov_68.076786,,,170.0
H_NODE_170_length_72034_cov_22.782024,,,603.0
H_NODE_17102_length_3397_cov_4.548624,,,1792.0
H_NODE_1710_length_17454_cov_20.409592,,,667.0
H_NODE_17110_length_3396_cov_7.967268,,,999.0
H_NODE_17116_length_3395_cov_21.097307,,,12.0
H_NODE_1711_length_17450_cov_23.846274,,,876.0
H_NODE_17124_length_3394_cov_70.070707,,,1226.0
H_NODE_17125_length_3394_cov_54.995715,,,8.0
H_NODE_17126_length_3394_cov_7.152127,,,9.0
H_NODE_17128_length_3394_cov_6.213346,,,10.0
H_NODE_1712_length_17435_cov_12.380749,,,4.0
H_NODE_17133_length_3393_cov_22.813533,,,13.0
H_NODE_17135_length_3393_cov_4.549602,,,4.0
H_NODE_17138_length_3392_cov_39.036141,,,520.0
H_NODE_17140_length_3392_cov_13.731394,,,1945.0
H_NODE_17148_length_3392_cov_3.428790,,,31.0
